company_id,company_name,category,period,period_idx,revenue,cost_of_goods_sold,operating_expenses,net_income,cash,accounts_receivable,inventory,accounts_payable,short_term_debt,long_term_debt,capital_expenditure,operating_cash_flow,investing_cash_flow,financing_cash_flow
C041,BlueShift Logistics,Cash-Constrained,2024-Q1,21,56.53,38.38,18.89,-2.16,1.99,14.5,6.3,9.61,33.64,49.84,3.49,2.54,-2.76,1.71
C041,BlueShift Logistics,Cash-Constrained,2024-Q2,22,58.99,39.52,20.01,-1.95,1.97,15.21,8.65,7.54,33.64,49.84,3.64,2.38,-3.54,1.14
C041,BlueShift Logistics,Cash-Constrained,2024-Q3,23,55.12,37.09,18.99,-2.37,0.5,15.92,9.12,9.89,33.64,49.84,3.25,-3.08,-2.02,-0.53
C041,BlueShift Logistics,Cash-Constrained,2024-Q4,24,52.18,35.07,17.78,-2.09,0.5,12.34,8.43,8.08,33.64,49.84,4.69,-0.16,-3.95,-1.29
C042,Elysium Networks,Cash-Constrained,2019-Q1,1,66.46,45.68,22.7,-3.12,2.02,19.06,10.93,12.27,25.08,46.55,4.81,-0.15,-3.99,-1.8
C042,Elysium Networks,Cash-Constrained,2019-Q2,2,71.66,50.48,24.02,-4.05,0.5,18.97,10.11,11.57,25.08,46.55,3.86,-3.14,-3.63,-1.22
C042,Elysium Networks,Cash-Constrained,2019-Q3,3,69.82,48.93,23.08,-3.39,0.5,19.5,11.18,9.97,25.08,46.55,6.07,-1.89,-4.83,0.79
C042,Elysium Networks,Cash-Constrained,2019-Q4,4,63.5,43.57,21.22,-2.48,0.5,16.25,7.35,9.79,25.08,46.55,3.58,0.67,-2.41,1.36
C042,Elysium Networks,Cash-Constrained,2020-Q1,5,70.4,48.34,23.92,-3.06,0.5,15.16,7.65,11.8,25.08,46.55,6.01,-0.35,-5.47,-0.85
C042,Elysium Networks,Cash-Constrained,2020-Q2,6,74.62,52.07,24.97,-3.61,0.5,17.5,11.42,13.33,25.08,46.55,6.61,1.5,-6.21,0.86
C042,Elysium Networks,Cash-Constrained,2020-Q3,7,74.83,52.16,25.58,-4.11,0.5,20.42,12.79,13.74,25.08,46.55,6.04,1.38,-5.35,-0.99
C042,Elysium Networks,Cash-Constrained,2020-Q4,8,69.32,48.11,22.79,-2.78,0.5,17.5,9.65,11.19,25.08,46.55,5.93,2.8,-5.69,-0.52
C042,Elysium Networks,Cash-Constrained,2021-Q1,9,70.65,49.88,23.7,-4.13,0.5,18.17,11.74,13.0,25.08,46.55,5.35,-3.5,-4.69,-0.82
C042,Elysium Networks,Cash-Constrained,2021-Q2,10,73.66,50.47,24.68,-2.68,0.5,17.35,8.84,12.59,25.08,46.55,3.85,1.89,-3.77,1.4
C042,Elysium Networks,Cash-Constrained,2021-Q3,11,67.42,46.56,22.15,-2.5,0.5,15.07,7.62,11.23,25.08,46.55,4.48,-1.84,-3.59,-0.81
C042,Elysium Networks,Cash-Constrained,2021-Q4,12,66.29,45.39,21.81,-2.11,0.5,13.43,10.16,9.61,25.08,46.55,4.08,2.29,-3.4,0.05
C042,Elysium Networks,Cash-Constrained,2022-Q1,13,69.42,47.7,23.32,-2.8,0.5,16.15,9.27,11.67,25.08,46.55,4.93,-0.04,-4.11,0.96
C042,Elysium Networks,Cash-Constrained,2022-Q2,14,76.73,53.97,25.76,-4.2,0.5,20.56,12.81,12.05,25.08,46.55,6.0,-1.63,-5.13,-1.72
C042,Elysium Networks,Cash-Constrained,2022-Q3,15,75.24,53.44,24.77,-4.18,0.5,19.54,10.3,11.39,25.08,46.55,5.13,-3.66,-4.41,-1.58
C042,Elysium Networks,Cash-Constrained,2022-Q4,16,73.44,51.47,24.85,-4.08,0.5,20.32,12.38,11.37,25.08,46.55,6.12,1.62,-5.67,-1.36
C042,Elysium Networks,Cash-Constrained,2023-Q1,17,74.54,52.16,25.07,-3.89,0.5,20.5,10.48,9.94,25.08,46.55,4.14,1.27,-2.68,-1.53
C042,Elysium Networks,Cash-Constrained,2023-Q2,18,77.01,54.71,25.39,-4.3,0.5,17.18,8.46,13.71,25.08,46.55,4.75,0.85,-3.36,0.36
C042,Elysium Networks,Cash-Constrained,2023-Q3,19,75.95,52.56,25.31,-3.12,0.5,22.07,12.62,14.59,25.08,46.55,3.52,2.33,-2.29,-0.36
C042,Elysium Networks,Cash-Constrained,2023-Q4,20,73.25,52.11,24.53,-4.59,0.5,18.71,10.58,11.06,25.08,46.55,6.21,-4.19,-5.01,-1.44
C042,Elysium Networks,Cash-Constrained,2024-Q1,21,80.42,55.9,26.69,-3.38,0.5,23.0,12.3,13.12,25.08,46.55,3.58,0.48,-2.87,-1.23
C042,Elysium Networks,Cash-Constrained,2024-Q2,22,89.75,61.89,30.28,-3.62,0.5,26.13,11.78,12.43,25.08,46.55,7.5,0.91,-6.38,1.48
C042,Elysium Networks,Cash-Constrained,2024-Q3,23,90.03,61.91,29.99,-3.07,0.5,21.51,12.45,16.89,25.08,46.55,4.21,2.77,-3.95,-0.57
C042,Elysium Networks,Cash-Constrained,2024-Q4,24,86.44,59.81,29.11,-3.67,0.5,25.09,14.73,14.67,25.08,46.55,5.73,1.85,-5.42,0.1
C043,Kinetix Motors,Cash-Constrained,2019-Q1,1,70.23,44.67,21.54,2.03,7.8,20.33,8.82,12.26,39.19,36.1,3.07,2.9,-1.73,1.09
C043,Kinetix Motors,Cash-Constrained,2019-Q2,2,77.21,50.54,23.78,1.17,8.63,22.67,11.76,13.37,39.19,36.1,4.56,4.44,-3.16,-0.45
C043,Kinetix Motors,Cash-Constrained,2019-Q3,3,68.69,44.21,20.98,1.63,8.83,14.07,10.53,9.92,39.19,36.1,3.23,4.68,-3.22,-1.26
C043,Kinetix Motors,Cash-Constrained,2019-Q4,4,68.58,44.39,20.63,1.67,10.68,19.95,7.61,8.9,39.19,36.1,2.79,2.24,-1.63,1.25
C043,Kinetix Motors,Cash-Constrained,2020-Q1,5,71.22,45.33,21.76,2.11,9.78,21.04,7.92,11.48,39.19,36.1,3.91,4.35,-3.23,-2.03
C043,Kinetix Motors,Cash-Constrained,2020-Q2,6,77.42,50.3,23.43,1.78,8.83,21.1,7.89,13.86,39.19,36.1,6.51,2.75,-5.3,1.61
C043,Kinetix Motors,Cash-Constrained,2020-Q3,7,77.79,49.68,23.49,2.47,7.02,19.01,8.28,13.82,39.19,36.1,5.4,2.87,-4.46,-0.22
C043,Kinetix Motors,Cash-Constrained,2020-Q4,8,73.65,47.59,22.17,1.92,5.55,18.82,8.5,13.04,39.19,36.1,6.53,6.15,-6.47,-1.15
C043,Kinetix Motors,Cash-Constrained,2021-Q1,9,81.14,51.53,24.82,2.6,5.68,23.43,11.3,11.31,39.19,36.1,5.09,4.81,-4.83,0.15
C043,Kinetix Motors,Cash-Constrained,2021-Q2,10,84.17,53.74,26.1,2.25,1.98,23.2,11.34,11.63,39.19,36.1,6.63,3.64,-5.9,-1.44
C043,Kinetix Motors,Cash-Constrained,2021-Q3,11,79.27,51.45,23.98,1.89,0.85,20.03,10.04,12.24,39.19,36.1,6.61,7.03,-5.93,-2.22
C043,Kinetix Motors,Cash-Constrained,2021-Q4,12,74.48,47.67,22.87,1.96,2.96,19.05,10.26,9.32,39.19,36.1,3.66,5.58,-2.53,-0.94
C043,Kinetix Motors,Cash-Constrained,2022-Q1,13,79.97,51.15,24.65,2.13,4.76,17.81,11.74,12.43,39.19,36.1,4.61,5.61,-3.89,0.07
C043,Kinetix Motors,Cash-Constrained,2022-Q2,14,85.92,55.1,26.48,2.26,4.46,20.91,9.38,11.1,39.19,36.1,4.73,2.47,-3.61,0.84
C043,Kinetix Motors,Cash-Constrained,2022-Q3,15,84.13,54.45,25.95,1.79,6.12,17.54,9.37,9.85,39.19,36.1,4.81,6.21,-3.63,-0.91
C043,Kinetix Motors,Cash-Constrained,2022-Q4,16,80.06,52.05,24.12,1.92,3.03,17.4,9.58,11.5,39.19,36.1,6.26,3.91,-6.11,-0.88
C043,Kinetix Motors,Cash-Constrained,2023-Q1,17,85.56,54.65,26.45,2.35,0.5,22.21,11.72,13.98,39.19,36.1,6.99,3.23,-5.93,-0.04
C043,Kinetix Motors,Cash-Constrained,2023-Q2,18,90.43,58.96,27.87,1.7,0.5,19.91,11.38,13.53,39.19,36.1,7.93,2.38,-7.74,0.53
C043,Kinetix Motors,Cash-Constrained,2023-Q3,19,85.19,55.62,26.41,1.37,2.15,21.5,9.62,10.69,39.19,36.1,4.5,3.72,-3.74,1.66
C043,Kinetix Motors,Cash-Constrained,2023-Q4,20,81.07,52.2,25.18,1.77,0.5,21.49,10.31,13.86,39.19,36.1,6.76,4.62,-6.33,-1.75
C043,Kinetix Motors,Cash-Constrained,2024-Q1,21,88.0,57.37,27.38,1.44,0.5,18.07,11.48,12.48,39.19,36.1,7.01,5.48,-6.59,0.01
C043,Kinetix Motors,Cash-Constrained,2024-Q2,22,97.46,63.09,29.36,2.76,0.5,27.42,13.29,17.35,39.19,36.1,4.43,5.32,-3.67,-2.07
C043,Kinetix Motors,Cash-Constrained,2024-Q3,23,93.52,59.72,28.1,3.28,4.81,24.52,12.45,12.43,39.19,36.1,5.16,9.11,-4.49,-0.32
C043,Kinetix Motors,Cash-Constrained,2024-Q4,24,93.29,58.94,29.02,3.01,4.58,22.15,9.32,12.89,39.19,36.1,6.13,7.09,-5.09,-2.23
C044,Optima Health,Cash-Constrained,2019-Q1,1,53.28,32.88,17.9,0.94,4.31,11.34,5.96,7.61,36.69,34.02,4.24,3.62,-3.25,0.29
C044,Optima Health,Cash-Constrained,2019-Q2,2,57.88,36.22,19.65,0.57,1.85,13.98,8.48,7.35,36.69,34.02,4.2,-0.03,-3.9,1.47
C044,Optima Health,Cash-Constrained,2019-Q3,3,55.38,34.93,18.65,0.41,0.5,15.05,7.32,7.42,36.69,34.02,4.29,-0.19,-3.97,1.28
C044,Optima Health,Cash-Constrained,2019-Q4,4,51.29,32.11,17.49,0.34,0.5,14.74,7.59,6.97,36.69,34.02,4.04,0.69,-3.39,-1.28
C044,Optima Health,Cash-Constrained,2020-Q1,5,57.84,36.05,19.52,0.77,3.3,13.53,7.86,6.7,36.69,34.02,2.96,5.69,-1.46,-1.43
C044,Optima Health,Cash-Constrained,2020-Q2,6,64.32,40.83,21.62,0.47,3.13,13.38,9.7,10.86,36.69,34.02,4.83,2.48,-4.0,1.34
C044,Optima Health,Cash-Constrained,2020-Q3,7,62.02,38.92,20.96,0.67,2.01,17.93,6.48,7.59,36.69,34.02,4.52,3.65,-4.23,-0.54
C044,Optima Health,Cash-Constrained,2020-Q4,8,55.7,35.6,18.74,0.08,3.64,14.86,7.98,8.0,36.69,34.02,4.28,4.96,-3.59,0.26
C044,Optima Health,Cash-Constrained,2021-Q1,9,61.54,39.23,20.8,0.2,0.5,14.15,6.72,7.21,36.69,34.02,5.14,-0.05,-4.12,0.61
C044,Optima Health,Cash-Constrained,2021-Q2,10,69.44,43.81,23.93,0.34,1.66,17.22,10.38,9.46,36.69,34.02,5.2,5.77,-4.82,0.2
C044,Optima Health,Cash-Constrained,2021-Q3,11,64.25,40.5,21.68,0.63,2.9,13.19,9.92,9.89,36.69,34.02,4.74,5.49,-4.21,-0.04
C044,Optima Health,Cash-Constrained,2021-Q4,12,61.46,38.87,21.27,0.06,3.61,13.85,9.23,10.59,36.69,34.02,5.32,3.63,-4.72,1.8
C044,Optima Health,Cash-Constrained,2022-Q1,13,66.27,41.55,22.58,0.67,0.5,14.24,8.18,10.93,36.69,34.02,3.56,0.47,-3.55,-0.44
C044,Optima Health,Cash-Constrained,2022-Q2,14,73.18,46.38,25.17,0.29,2.19,21.55,9.78,9.53,36.69,34.02,5.76,5.86,-4.9,0.74
C044,Optima Health,Cash-Constrained,2022-Q3,15,70.47,44.02,24.16,0.79,1.68,14.38,8.3,9.71,36.69,34.02,2.9,1.69,-2.7,0.5
C044,Optima Health,Cash-Constrained,2022-Q4,16,68.02,43.23,23.57,-0.03,0.5,15.96,9.08,11.83,36.69,34.02,5.16,0.8,-4.03,-1.64
C044,Optima Health,Cash-Constrained,2023-Q1,17,74.02,45.61,24.75,1.81,2.09,15.17,8.37,10.53,36.69,34.02,3.95,4.97,-2.58,-0.8
C044,Optima Health,Cash-Constrained,2023-Q2,18,80.36,49.55,27.09,1.85,0.5,20.34,9.45,10.27,36.69,34.02,6.51,2.89,-5.01,-0.96
C044,Optima Health,Cash-Constrained,2023-Q3,19,80.27,50.85,27.17,0.76,0.5,23.32,10.48,11.44,36.69,34.02,7.04,4.9,-5.84,-1.95
C044,Optima Health,Cash-Constrained,2023-Q4,20,73.2,45.66,24.85,1.08,1.15,16.94,10.05,11.99,36.69,34.02,6.55,5.45,-6.14,1.34
C044,Optima Health,Cash-Constrained,2024-Q1,21,77.48,49.11,25.92,0.9,0.5,21.61,9.98,10.28,36.69,34.02,5.58,4.95,-5.27,-2.01
C044,Optima Health,Cash-Constrained,2024-Q2,22,86.45,54.15,29.46,1.2,1.16,24.87,13.15,12.61,36.69,34.02,5.36,6.26,-4.24,-1.36
C044,Optima Health,Cash-Constrained,2024-Q3,23,86.25,53.12,29.58,1.73,1.22,24.46,10.09,11.94,36.69,34.02,6.8,7.39,-6.36,-0.96
C044,Optima Health,Cash-Constrained,2024-Q4,24,78.91,49.91,26.89,0.65,2.0,17.06,9.03,13.48,36.69,34.02,7.05,5.01,-5.9,1.67
C045,Alpha Micro-Cap (Truncated),Highly Volatile,2019-Q1,1,78.21,44.9,19.65,9.75,43.14,22.15,8.13,12.32,17.04,21.94,5.72,10.18,-4.71,-2.45
C045,Alpha Micro-Cap (Truncated),Highly Volatile,2019-Q2,2,83.05,47.6,21.21,10.18,46.59,22.94,8.71,11.11,17.04,21.94,4.19,10.1,-3.46,-3.18
C045,Alpha Micro-Cap (Truncated),Highly Volatile,2019-Q3,3,80.28,47.15,20.39,9.05,54.75,23.61,9.69,11.32,17.04,21.94,5.79,14.36,-5.74,-0.46
C045,Alpha Micro-Cap (Truncated),Highly Volatile,2019-Q4,4,77.95,45.72,19.88,8.76,57.39,20.14,9.93,12.76,17.04,21.94,5.72,8.69,-5.29,-0.75
C045,Alpha Micro-Cap (Truncated),Highly Volatile,2020-Q1,5,81.07,46.24,20.53,10.22,62.6,17.25,8.16,12.19,17.04,21.94,5.22,11.65,-3.81,-2.62
C046,Beta Startup (Truncated),Highly Volatile,2019-Q1,1,93.0,51.57,29.7,8.1,54.79,22.17,8.47,12.95,23.73,30.53,3.92,12.63,-2.67,-2.22
C046,Beta Startup (Truncated),Highly Volatile,2019-Q2,2,105.09,58.75,34.13,8.46,63.63,21.71,11.17,15.07,23.73,30.53,6.38,15.04,-5.74,-0.46
C046,Beta Startup (Truncated),Highly Volatile,2019-Q3,3,97.89,55.86,31.57,7.15,64.49,23.89,12.82,13.46,23.73,30.53,6.99,8.6,-6.71,-1.03
C047,Gamma Ventures (Truncated),Highly Volatile,2019-Q1,1,102.5,59.48,30.7,8.68,37.28,25.36,11.01,12.85,13.46,32.49,6.94,14.47,-5.86,0.29
C047,Gamma Ventures (Truncated),Highly Volatile,2019-Q2,2,105.75,63.14,31.11,8.06,44.18,31.22,9.63,13.74,13.46,32.49,5.68,14.16,-5.27,-2.0
C047,Gamma Ventures (Truncated),Highly Volatile,2019-Q3,3,97.4,57.75,29.31,7.18,48.15,26.05,9.84,15.78,13.46,32.49,4.63,9.29,-4.49,-0.82
C048,Delta Tech (Truncated),Highly Volatile,2019-Q1,1,74.03,38.44,20.53,10.66,39.34,16.62,9.48,6.95,19.06,31.33,3.7,15.4,-2.28,-2.23
C048,Delta Tech (Truncated),Highly Volatile,2019-Q2,2,83.41,43.01,23.18,12.27,45.23,21.3,9.59,7.92,19.06,31.33,5.25,12.12,-5.05,-1.18
C048,Delta Tech (Truncated),Highly Volatile,2019-Q3,3,78.28,39.76,21.86,11.85,51.73,17.2,8.15,7.62,19.06,31.33,3.33,11.61,-1.9,-3.21
C048,Delta Tech (Truncated),Highly Volatile,2019-Q4,4,73.51,37.18,20.59,11.16,60.32,18.12,9.12,10.21,19.06,31.33,5.15,15.31,-4.47,-2.25
C048,Delta Tech (Truncated),Highly Volatile,2020-Q1,5,79.4,41.53,22.32,11.02,69.74,20.48,7.19,7.67,19.06,31.33,4.42,16.37,-3.76,-3.19
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2019-Q1,1,129.13,64.43,42.5,15.97,34.02,36.92,12.27,14.17,23.3,29.6,7.64,19.08,-6.33,-2.94
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2019-Q2,2,133.27,68.22,45.23,14.19,46.31,28.59,11.44,18.16,23.3,29.6,5.36,18.98,-4.95,-1.74
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2019-Q3,3,125.62,62.17,42.59,14.96,53.45,34.56,12.99,15.97,23.3,29.6,9.79,19.64,-9.23,-3.27
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2019-Q4,4,120.31,61.04,39.98,13.78,67.23,35.87,11.29,16.61,23.3,29.6,6.27,21.18,-5.07,-2.34
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2020-Q1,5,128.89,65.43,42.92,14.72,77.53,28.71,11.12,14.56,23.3,29.6,9.06,21.41,-8.02,-3.08
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2020-Q2,6,141.38,71.03,46.28,17.37,89.49,39.83,17.68,15.67,23.3,29.6,6.86,19.99,-5.88,-2.16
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2020-Q3,7,131.97,67.05,44.33,14.76,97.97,30.65,13.71,13.06,23.3,29.6,11.09,19.8,-10.46,-0.86
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2020-Q4,8,128.27,64.72,42.24,15.3,104.46,33.11,12.98,14.23,23.3,29.6,7.8,18.09,-7.69,-3.9
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2021-Q1,9,130.86,66.91,43.41,14.72,111.47,36.09,13.58,16.76,23.3,29.6,11.4,18.49,-10.6,-0.88
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2021-Q2,10,137.04,68.53,44.96,16.98,121.0,36.64,10.33,15.59,23.3,29.6,9.78,20.54,-8.31,-2.69
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2021-Q3,11,130.71,65.7,44.33,14.82,133.1,37.77,15.02,13.77,23.3,29.6,6.69,20.41,-6.03,-2.29
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2021-Q4,12,129.06,65.75,43.71,14.02,138.77,31.16,9.98,17.5,23.3,29.6,9.18,17.31,-9.14,-2.5
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2022-Q1,13,131.48,67.18,44.48,14.19,144.09,29.42,10.62,16.3,23.3,29.6,9.68,18.54,-9.63,-3.59
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2022-Q2,14,137.88,69.84,45.44,16.27,157.64,39.4,10.88,14.08,23.3,29.6,8.5,24.71,-7.45,-3.71
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2022-Q3,15,137.2,68.47,46.34,16.11,170.71,35.72,12.93,16.14,23.3,29.6,6.62,22.13,-6.02,-3.04
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2022-Q4,16,133.06,66.63,44.83,15.52,179.23,33.03,16.26,13.95,23.3,29.6,10.56,20.39,-9.74,-2.14
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2023-Q1,17,142.41,70.94,48.43,16.6,191.42,32.87,16.92,17.57,23.3,29.6,9.57,21.45,-8.31,-0.96
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2023-Q2,18,149.85,74.32,49.64,18.74,208.2,34.99,11.46,17.82,23.3,29.6,8.85,26.82,-7.74,-2.3
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2023-Q3,19,138.58,70.26,46.86,15.42,214.43,37.22,10.66,14.17,23.3,29.6,9.5,18.46,-8.36,-3.87
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2023-Q4,20,130.23,66.36,43.51,14.58,230.42,35.03,16.4,12.5,23.3,29.6,6.03,22.21,-5.44,-0.78
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2024-Q1,21,139.98,70.64,47.06,16.03,241.49,39.65,11.46,18.44,23.3,29.6,8.75,21.56,-8.12,-2.37
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2024-Q2,22,153.92,78.76,51.42,17.12,253.88,45.46,13.23,19.88,23.3,29.6,11.38,25.17,-10.47,-2.31
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2024-Q3,23,413.63,204.82,139.83,51.06,278.8,99.85,35.92,54.68,23.3,29.6,33.26,67.43,-32.87,-9.64
C049,Shockwave Retail (Revenue Spike),Highly Volatile,2024-Q4,24,1108.51,557.22,363.67,140.04,378.54,305.33,98.97,125.02,23.3,29.6,60.23,181.2,-59.06,-22.4
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2019-Q1,1,113.94,67.8,36.47,6.85,49.05,27.51,10.47,17.52,11.63,20.01,7.25,12.3,-5.9,-1.68
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2019-Q2,2,124.06,72.81,40.04,8.01,51.84,34.7,14.67,14.06,11.63,20.01,9.03,11.11,-8.46,0.14
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2019-Q3,3,122.63,72.13,38.47,8.62,55.6,24.93,13.6,19.5,11.63,20.01,6.17,11.67,-4.72,-3.19
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2019-Q4,4,114.58,68.57,36.17,6.97,58.32,23.34,16.58,13.3,11.63,20.01,6.15,11.62,-6.06,-2.85
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2020-Q1,5,122.78,72.2,38.92,8.35,66.55,35.96,17.41,18.16,11.63,20.01,6.87,15.33,-6.3,-0.8
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2020-Q2,6,137.74,81.91,43.77,8.65,67.05,33.07,20.36,21.47,11.63,20.01,10.52,13.51,-10.11,-2.9
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2020-Q3,7,126.87,73.62,40.85,8.9,69.56,29.93,15.32,13.8,11.63,20.01,10.72,11.85,-9.81,0.47
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2020-Q4,8,114.35,69.02,36.18,6.47,71.65,26.29,16.28,19.32,11.63,20.01,9.12,11.59,-7.95,-1.55
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2021-Q1,9,127.27,75.88,39.7,8.37,80.21,29.74,12.48,15.43,11.63,20.01,5.33,15.57,-5.0,-2.02
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2021-Q2,10,137.35,81.65,43.73,8.57,86.68,30.47,13.59,16.63,11.63,20.01,7.36,13.83,-5.93,-1.43
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2021-Q3,11,131.14,77.07,41.95,8.69,95.07,29.89,15.96,19.82,11.63,20.01,6.96,16.29,-6.46,-1.45
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2021-Q4,12,124.01,74.64,40.07,6.58,96.77,25.92,12.18,17.13,11.63,20.01,7.1,9.03,-6.88,-0.44
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2022-Q1,13,138.51,83.13,43.37,8.61,102.7,37.25,15.87,16.68,11.63,20.01,6.07,13.23,-5.02,-2.28
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2022-Q2,14,140.91,82.75,44.13,10.12,109.75,40.36,16.5,19.63,11.63,20.01,8.53,15.83,-8.24,-0.54
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2022-Q3,15,130.54,76.65,41.47,8.92,113.02,31.97,16.93,18.58,11.63,20.01,9.88,14.76,-9.44,-2.05
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2022-Q4,16,126.41,74.62,39.89,8.53,115.59,37.73,17.27,14.66,11.63,20.01,5.33,10.35,-4.96,-2.82
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2023-Q1,17,140.44,83.89,44.15,8.9,120.02,33.7,16.84,21.9,11.63,20.01,12.01,16.23,-11.24,-0.56
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2023-Q2,18,150.83,87.87,48.09,10.76,125.15,33.92,16.97,21.39,11.63,20.01,6.43,15.07,-6.41,-3.53
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2023-Q3,19,140.47,84.74,44.32,8.16,132.48,29.88,17.33,22.52,11.63,20.01,7.7,14.54,-6.86,-0.36
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2023-Q4,20,130.55,77.96,41.79,7.7,133.46,37.48,18.48,18.55,11.63,20.01,9.41,12.3,-8.18,-3.13
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2024-Q1,21,144.77,84.72,45.99,10.14,141.75,30.87,16.06,16.75,11.63,20.01,8.49,14.84,-7.0,0.46
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2024-Q2,22,154.59,90.07,49.6,10.79,145.15,31.72,13.78,17.16,11.63,20.01,13.46,19.54,-13.17,-2.97
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2024-Q3,23,147.72,140.73,46.45,-39.99,105.0,40.72,25.47,38.31,11.63,20.01,9.13,-33.47,-7.95,1.27
C050,Volatile Dynamics (Expense Spike),Highly Volatile,2024-Q4,24,133.52,125.78,42.18,-34.98,66.96,39.2,20.94,23.17,11.63,20.01,10.69,-30.19,-9.53,1.68
C051,BurnRate Systems (Insolvent),Highly Volatile,2019-Q1,1,103.78,53.75,46.8,2.05,47.42,30.95,8.4,14.53,11.4,18.45,5.78,9.55,-4.32,-1.16
C051,BurnRate Systems (Insolvent),Highly Volatile,2019-Q2,2,110.57,57.27,50.27,1.89,51.08,30.49,11.82,11.0,11.4,18.45,6.4,8.12,-5.21,0.75
C051,BurnRate Systems (Insolvent),Highly Volatile,2019-Q3,3,104.12,52.21,45.74,4.25,55.92,27.37,11.12,14.55,11.4,18.45,5.89,9.13,-4.96,0.67
C051,BurnRate Systems (Insolvent),Highly Volatile,2019-Q4,4,99.76,51.77,45.22,1.7,55.92,24.21,11.05,13.75,11.4,18.45,5.07,7.07,-4.82,-2.25
C051,BurnRate Systems (Insolvent),Highly Volatile,2020-Q1,5,105.31,53.16,46.78,3.65,57.2,26.96,10.09,13.15,11.4,18.45,4.86,6.6,-4.12,-1.2
C051,BurnRate Systems (Insolvent),Highly Volatile,2020-Q2,6,113.85,57.59,50.11,4.24,54.79,32.97,12.62,11.07,11.4,18.45,10.1,7.64,-9.08,-0.97
C051,BurnRate Systems (Insolvent),Highly Volatile,2020-Q3,7,111.79,57.65,50.02,2.71,61.15,27.16,8.71,15.72,11.4,18.45,5.61,9.33,-4.23,1.25
C051,BurnRate Systems (Insolvent),Highly Volatile,2020-Q4,8,108.68,56.51,49.4,1.7,66.92,32.58,9.86,14.93,11.4,18.45,5.6,9.56,-5.45,1.66
C051,BurnRate Systems (Insolvent),Highly Volatile,2021-Q1,9,119.26,59.62,52.39,5.06,72.46,29.41,10.37,14.84,11.4,18.45,5.23,11.74,-4.99,-1.21
C051,BurnRate Systems (Insolvent),Highly Volatile,2021-Q2,10,126.19,63.55,57.17,3.72,75.97,30.49,10.13,14.52,11.4,18.45,5.86,8.13,-5.5,0.88
C051,BurnRate Systems (Insolvent),Highly Volatile,2021-Q3,11,115.86,59.21,52.35,2.85,78.37,34.68,9.66,10.95,11.4,18.45,9.46,10.3,-8.19,0.29
C051,BurnRate Systems (Insolvent),Highly Volatile,2021-Q4,12,107.08,55.6,47.98,2.25,80.19,31.2,13.72,14.72,11.4,18.45,5.33,6.86,-4.51,-0.52
C051,BurnRate Systems (Insolvent),Highly Volatile,2022-Q1,13,118.0,59.21,52.47,4.37,86.25,28.17,12.57,11.59,11.4,18.45,7.36,12.83,-5.99,-0.78
